"LTER_site","local_site","logger","date","year","jday","airtemp_max","flag_airtemp_max","airtemp_min","flag_airtemp_min","airtemp_avg","flag_airtemp_avg","rh_max","flag_rh_max","rh_min","flag_rh_min","rh_avg","flag_rh_avg","bp_max","flag_bp_max","bp_min","flag_bp_min","bp_avg","flag_bp_avg","ws_max","flag_ws_max","ws_min","flag_ws_min","ws_avg","flag_ws_avg","wd","flag_wd","solrad_avg","flag_solrad_avg","solrad_tot","flag_solrad_tot","ppt_tot","flag_ppt_tot","snowdepth_avg","flag_snowdepth_avg","soiltemp_5cm_max","flag_soiltemp_5cm_max","soiltemp_5cm_min","flag_soiltemp_5cm_min","soiltemp_5cm_avg","flag_soiltemp_5cm_avg","soilmoist_5cm_avg","flag_soilmoist_5cm_avg","soilmoistprof_10cm_avg","flag_soilmoistprof_10cm_avg","soilmoistprof_20cm_avg","flag_soilmoistprof_20cm_avg","soilmoistprof_30cm_avg","flag_soilmoistprof_30cm_avg","soilmoistprof_50cm_avg","flag_soilmoistprof_50cm_avg","soilmoistprof_70cm_avg","flag_soilmoistprof_70cm_avg","soilmoistprof_100cm_avg","flag_soilmoistprof_100cm_avg","soilmoistprof_150cm_avg","flag_soilmoistprof_150cm_avg","soilmoistprof_200cm_avg","flag_soilmoistprof_200cm_avg","airtemp_hmp1_max","flag_airtemp_hmp1_max","airtemp_hmp1_min","flag_airtemp_hmp1_min","airtemp_hmp1_avg","flag_airtemp_hmp1_avg","airtemp_hmp2_max","flag_airtemp_hmp2_max","airtemp_hmp2_min","flag_airtemp_hmp2_min","airtemp_hmp2_avg","flag_airtemp_hmp2_avg","airtemp_hmp3_max","flag_airtemp_hmp3_max","airtemp_hmp3_min","flag_airtemp_hmp3_min","airtemp_hmp3_avg","flag_airtemp_hmp3_avg","rh_hmp1_max","flag_rh_hmp1_max","rh_hmp1_min","flag_rh_hmp1_min","rh_hmp1_avg","flag_rh_hmp1_avg","rh_hmp2_max","flag_rh_hmp2_max","rh_hmp2_min","flag_rh_hmp2_min","rh_hmp2_avg","flag_rh_hmp2_avg","rh_hmp3_max","flag_rh_hmp3_max","rh_hmp3_min","flag_rh_hmp3_min","rh_hmp3_avg","flag_rh_hmp3_avg","snowdepth_avgofmed","flag_snowdepth_avgofmed"
"NWT","c1","cr23x",2000-07-23,2000,205,27.77,"n",6.938,"n",16.81,"n",68.01,"n",10.78,"n",30.23,"n",721,"n",719,"n",720,"n",8.55,"n",0.039,"n",1.769,"n",292.7,"n",NaN,"n",27.23,"n",0,"n",0.058,"n",25.2,"n",12.49,"n",17.74,"n",0.13,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-24,2000,206,NaN,"n",6.209,"n",15.62,"n",81.3,"n",20.24,"n",39.55,"n",720,"n",717,"n",718,"n",12.23,"n",0.02,"n",2.537,"n",290.1,"n",NaN,"n",21.33,"n",0.11,"n",0.052,"n",NaN,"n",13.8,"n",17.71,"n",0.129,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-25,2000,207,NaN,"n",7.49,"n",16.31,"n",64.88,"n",14.38,"n",39.95,"n",719,"n",717,"n",718,"n",9.98,"n",0.02,"n",2.52,"n",295.4,"n",NaN,"n",24.18,"n",0,"n",0.047,"n",26.82,"n",13.72,"n",18.62,"n",0.127,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-26,2000,208,24.18,"n",6.264,"n",14.89,"n",89.8,"n",22.12,"n",52.56,"n",719,"n",717,"n",718,"n",7.15,"n",0.02,"n",1.876,"n",283.2,"n",NaN,"n",16.84,"n",0.07,"n",0.051,"n",20.69,"n",14.43,"n",16.97,"n",0.126,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-27,2000,209,NaN,"n",5.801,"n",15.19,"n",90.6,"n",16.17,"n",52.97,"n",720,"n",717,"n",718,"n",9.33,"n",0.02,"n",1.722,"n",288.1,"n",NaN,"n",24.4,"n",0.02,"n",0.052,"n",24.27,"n",12.75,"n",17.34,"n",0.125,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-28,2000,210,24.22,"n",6.231,"n",14.2,"n",97.7,"n",21.43,"n",63.93,"n",721,"n",718,"n",720,"n",6.468,"n",0.02,"n",1.288,"n",276.2,"n",NaN,"n",20.23,"n",0.16,"n",0.051,"n",22.62,"n",13.38,"n",16.99,"n",0.125,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-29,2000,211,24.32,"n",2.36,"n",13.29,"n",100,"n",17.69,"n",58.49,"n",722,"n",719,"n",720,"n",9.7,"n",0.02,"n",1.152,"n",55.4,"n",NaN,"n",26.35,"n",0.02,"n",0.056,"n",23.39,"n",11.57,"n",16.63,"n",0.125,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-30,2000,212,24.91,"n",3.153,"n",13.14,"n",92.1,"n",17.72,"n",57.13,"n",721,"n",719,"n",721,"n",7.39,"n",0.02,"n",1.077,"n",103.1,"n",NaN,"n",26.88,"n",0,"n",0.047,"n",24.85,"n",12.09,"n",17.38,"n",0.124,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-07-31,2000,213,NaN,"n",3.684,"n",14.89,"n",93.2,"n",13.76,"n",41.37,"n",722,"n",720,"n",721,"n",8.23,"n",0.02,"n",1.435,"n",14.84,"n",NaN,"n",29.06,"n",0,"n",0.049,"n",25.79,"n",12.43,"n",18.02,"n",0.122,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-01,2000,214,25.74,"n",4.874,"n",14.69,"n",89.8,"n",19.31,"n",51.38,"n",721,"n",719,"n",720,"n",9.66,"n",0.02,"n",1.341,"n",281.9,"n",NaN,"n",18.11,"n",0.13,"n",0.053,"n",20.13,"n",13.51,"n",16.58,"n",0.122,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-02,2000,215,28.52,"n",11.89,"n",17.8,"n",85.1,"n",17.23,"n",41.16,"n",719,"n",717,"n",719,"n",11.05,"n",0.02,"n",2.545,"n",296,"n",NaN,"n",18.22,"n",0.63,"n",0.044,"n",23.63,"n",13.38,"n",16.77,"n",0.122,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-03,2000,216,24.45,"n",12.15,"n",17,"n",67.2,"n",26.72,"n",44.07,"n",720,"n",718,"n",719,"n",8.55,"n",0.02,"n",1.778,"n",278.2,"n",NaN,"n",13.97,"n",0,"n",0.044,"n",27.56,"n",13.33,"n",15.85,"n",0.122,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-04,2000,217,NaN,"n",9.57,"n",17.35,"n",84.3,"n",25.69,"n",45.15,"n",720,"n",717,"n",719,"n",12.31,"n",0.02,"n",2.779,"n",293,"n",NaN,"n",24.57,"n",0.01,"n",0.048,"n",24.36,"n",13.35,"n",17.71,"n",0.12,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-05,2000,218,23.65,"n",7.29,"n",15.5,"n",68.85,"n",24.87,"n",44.57,"n",719,"n",716,"n",717,"n",12.74,"n",0.02,"n",1.785,"n",280,"n",NaN,"n",23.65,"n",0.01,"n",0.049,"n",23.59,"n",14.66,"n",18.2,"n",0.12,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-06,2000,219,25.54,"n",4.577,"n",14.47,"n",77.5,"n",11.34,"n",45.5,"n",717,"n",715,"n",716,"n",10.64,"n",0.02,"n",1.54,"n",276,"n",NaN,"n",29.03,"n",0.02,"n",0.044,"n",27.05,"n",12.78,"n",18.49,"n",0.119,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-07,2000,220,26.73,"n",2.492,"n",15.22,"n",69.18,"n",12.66,"n",34.14,"n",717,"n",715,"n",716,"n",9.19,"n",0.02,"n",1.786,"n",284.7,"n",NaN,"n",29.96,"n",0,"n",0.05,"n",26.99,"n",12.98,"n",19.08,"n",0.119,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-08,2000,221,29.47,"n",5.998,"n",17.05,"n",60.91,"n",10.35,"n",30.96,"n",719,"n",716,"n",718,"n",9.09,"n",0.02,"n",1.791,"n",285.8,"n",NaN,"n",26.75,"n",0,"n",0.041,"n",28.76,"n",14.4,"n",20.3,"n",0.117,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-09,2000,222,28.52,"n",5.072,"n",16.55,"n",88.4,"n",14.05,"n",38.32,"n",720,"n",718,"n",719,"n",8.55,"n",0.02,"n",1.461,"n",148.1,"n",NaN,"n",26.5,"n",0,"n",0.042,"n",30.14,"n",14.58,"n",19.62,"n",0.117,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-10,2000,223,26.96,"n",5.469,"n",15.44,"n",87,"n",20.9,"n",51.62,"n",720,"n",718,"n",719,"n",7.13,"n",0.02,"n",1.36,"n",228.2,"n",NaN,"n",24.25,"n",0.02,"n",0.046,"n",28.08,"n",14.6,"n",20.08,"n",0.116,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-11,2000,224,27.85,"n",8.45,"n",16.88,"n",78.3,"n",18.98,"n",48.63,"n",720,"n",717,"n",718,"n",11.25,"n",0.02,"n",2.054,"n",288.9,"n",NaN,"n",21.33,"n",0.03,"n",0.04,"n",27,"n",15.91,"n",20.06,"n",0.115,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-12,2000,225,NaN,"n",7.82,"n",14.83,"n",77.3,"n",28.04,"n",51.37,"n",721,"n",718,"n",719,"n",8.47,"n",0.02,"n",2.003,"n",281.5,"n",NaN,"n",8.92,"n",0.03,"n",0.032,"n",18.27,"n",15.23,"n",16.73,"n",0.115,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-13,2000,226,26.6,"n",5.436,"n",14.21,"n",94.5,"n",24.24,"n",63.13,"n",719,"n",716,"n",718,"n",8.7,"n",0.02,"n",1.329,"n",227.1,"n",NaN,"n",24.35,"n",0.18,"n",0.043,"n",26.37,"n",12.56,"n",17.86,"n",0.115,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-14,2000,227,22.43,"n",5.966,"n",16.25,"n",95.4,"n",23.31,"n",40.07,"n",721,"n",716,"n",719,"n",9.8,"n",0.02,"n",2.031,"n",291.6,"n",NaN,"n",10.46,"n",0.01,"n",0.034,"n",27.65,"n",13.42,"n",15.11,"n",0.114,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-15,2000,228,24.48,"n",6.164,"n",14.43,"n",91.6,"n",24.8,"n",58.53,"n",722,"n",720,"n",721,"n",6.409,"n",0.02,"n",1.123,"n",247,"n",NaN,"n",12.86,"n",0.01,"n",0.04,"n",18.27,"n",12.27,"n",15.35,"n",0.114,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-16,2000,229,NaN,"n",6.826,"n",13.36,"n",99.2,"n",26.62,"n",70.6,"n",721,"n",719,"n",720,"n",12.41,"n",0.02,"n",2.027,"n",292.7,"n",NaN,"n",17.1,"n",0.74,"n",0.042,"n",23.05,"n",13.18,"n",16.52,"n",0.114,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-17,2000,230,17.51,"n",5.9,"n",9.32,"n",99.6,"n",51.62,"n",91.4,"n",721,"n",719,"n",720,"n",6.919,"n",0.02,"n",0.87,"n",175,"n",NaN,"n",11.54,"n",0.93,"n",0.042,"n",17.85,"n",12.13,"n",13.94,"n",0.122,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-18,2000,231,16.71,"n",5.37,"n",10.57,"n",NaN,"n",57.97,"n",85.8,"n",719,"n",716,"n",717,"n",10.68,"n",0.02,"n",1.288,"n",274.8,"n",NaN,"n",12.54,"n",0.13,"n",0.04,"n",14.84,"n",10.12,"n",12.52,"n",0.136,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-19,2000,232,NaN,"n",7.29,"n",14.29,"n",84.8,"n",19.34,"n",52.94,"n",719,"n",714,"n",717,"n",15.95,"n",0,"n",3.528,"n",294,"n",NaN,"n",27.95,"n",0.01,"n",0.039,"n",22.4,"n",10,"n",14.88,"n",0.133,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-20,2000,233,20.81,"n",6.594,"n",13.35,"n",82.7,"n",32.7,"n",57.62,"n",718,"n",716,"n",717,"n",13.23,"n",0.02,"n",2.534,"n",284.4,"n",NaN,"n",19.53,"n",0,"n",0.052,"n",18.14,"n",11.89,"n",14.54,"n",0.13,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-21,2000,234,NaN,"n",4.345,"n",12.72,"n",89,"n",24.3,"n",56.51,"n",719,"n",717,"n",718,"n",10.66,"n",0.02,"n",1.996,"n",270.4,"n",NaN,"n",20,"n",0.01,"n",0.041,"n",21.03,"n",10.36,"n",13.73,"n",0.127,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-22,2000,235,22.99,"n",4.444,"n",12.92,"n",96.5,"n",25.33,"n",58.59,"n",721,"n",717,"n",719,"n",9.02,"n",0.02,"n",1.907,"n",285.9,"n",NaN,"n",16.76,"n",0.18,"n",0.038,"n",18.68,"n",11.45,"n",14.15,"n",0.124,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
"NWT","c1","cr23x",2000-08-23,2000,236,NaN,"n",3.881,"n",12.98,"n",96.9,"n",19.87,"n",58.92,"n",722,"n",719,"n",721,"n",8.9,"n",0.02,"n",1.328,"n",241,"n",NaN,"n",22.47,"n",0,"n",0.044,"n",22.07,"n",9.85,"n",14.84,"n",0.123,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"n",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,"NaN",NaN,NaN
